score	group
52.445521311483986	treatment
38.29845626168663	treatment
44.031290665155375	treatment
54.4670497301822	treatment
44.428787704418745	treatment
42.84092864099612	treatment
35.34164815280238	treatment
30.822397532640544	treatment
53.15361923016033	treatment
40.208666332869356	treatment
40.78986626592122	treatment
64.32506247125069	treatment
30.92817587669522	treatment
40.7082324820723	treatment
28.397695315055536	treatment
32.038831116405795	treatment
46.112126390574396	treatment
45.510132105865736	treatment
33.17177514538025	treatment
42.05784372382932	treatment
42.54399843961831	treatment
39.6690329488018	treatment
49.190255876221016	treatment
44.66617377526005	treatment
33.54654656565461	treatment
35.97837002707677	treatment
39.32639518416387	treatment
31.313697334397563	treatment
54.90322562763773	treatment
49.65084336662457	treatment
43.50474700000478	treatment
45.52312084463139	treatment
61.71390478500787	treatment
41.54416400361799	treatment
59.61702157211676	treatment
41.25879589930972	treatment
50.119454093847324	treatment
43.76130284396199	treatment
41.198791902425526	treatment
49.88492931127194	treatment
37.312998792449356	treatment
39.02417506106183	treatment
39.73196516754251	treatment
34.43773454179407	treatment
24.687904068033895	treatment
26.40720777275891	treatment
52.21875999109958	treatment
39.90818958509539	treatment
42.20074765961275	treatment
39.539044678688576	treatment
39.788739871263715	treatment
40.728355857866994	treatment
49.93449194764432	treatment
25.28312827154813	treatment
49.227842072242794	treatment
42.09207703071287	treatment
34.19138495712796	treatment
43.87842247254918	treatment
47.80980812304315	treatment
38.717980952684506	treatment
28.97004604374277	treatment
57.15219154095853	treatment
56.01071127550464	treatment
44.90411555908417	treatment
45.1820957964848	treatment
47.87205661233125	treatment
32.094392830658606	treatment
43.55752036283167	treatment
65.15968593672572	treatment
37.207258176155186	treatment
44.14616712722765	treatment
54.245299854828964	treatment
37.59928247810818	treatment
45.974847514737746	treatment
45.28568894797794	treatment
55.38161839715287	treatment
32.97682763959783	treatment
43.09452596247892	treatment
33.90293929489026	treatment
36.30204923632899	treatment
32.82238407275836	treatment
43.80813530515762	treatment
45.48643171952539	treatment
47.250427130622704	treatment
40.8624482078616	treatment
28.84081556481938	treatment
44.8903390521249	treatment
58.69652369717258	treatment
27.615852872206027	treatment
45.373119225883315	treatment
61.38339153993083	treatment
22.13490108294329	treatment
48.44360601295959	treatment
36.48739417681604	treatment
31.725612964335888	treatment
47.61481161646147	treatment
50.505703445307425	treatment
47.62354165946632	treatment
30.45575768090697	treatment
27.414273517696675	treatment
53.65715127545505	treatment
30.410369090057184	treatment
30.836050962412664	treatment
37.371593374749224	treatment
60.2036025786925	treatment
33.095070766369936	treatment
49.915941455317494	treatment
40.180499340410286	treatment
37.82888094136514	treatment
42.867943043825534	treatment
43.08966169427447	treatment
54.250753563502975	treatment
48.30160232933054	treatment
46.940504533354705	treatment
26.378134223318646	treatment
42.590764099133686	treatment
46.14676016804521	treatment
48.229915479936395	treatment
27.738432009006768	treatment
40.66097230358354	treatment
36.463398574225295	treatment
62.79921913534435	treatment
49.34099513646784	treatment
29.150301727454483	treatment
33.138370845882065	treatment
31.34448969052296	treatment
39.23492850558173	treatment
36.6351098139819	treatment
35.24968416955758	treatment
33.736894568368825	treatment
44.9702688827998	treatment
46.8353553565485	treatment
25.638577524853872	treatment
56.9224420421894	treatment
50.17871748853172	treatment
53.34621603590578	treatment
25.261712102382255	treatment
60.15337702033878	treatment
23.364296440986507	treatment
50.74892820935969	treatment
36.83522431391055	treatment
37.06806933567701	treatment
42.655241965483235	treatment
35.390855869165364	treatment
33.8074048563968	treatment
45.95798253592946	treatment
33.38333730521789	treatment
43.64955290492516	treatment
29.761172712851774	treatment
48.307129015629066	treatment
29.811217518642728	treatment
32.7788070398008	treatment
55.33864074201635	treatment
22.423191490363465	treatment
34.08460320459993	treatment
40.88728982497073	treatment
43.86492325583836	treatment
45.630508112020806	treatment
56.78794446952713	treatment
33.45047727287091	treatment
40.814284974612235	treatment
44.153909576115446	treatment
50.1964019012201	treatment
36.35798105498747	treatment
23.436287747007558	treatment
44.33133679183233	treatment
35.1330917658678	treatment
56.83956470863939	treatment
39.869268413197375	treatment
31.207442555825132	treatment
30.129863519062553	treatment
43.1399075984276	treatment
39.0697594315545	treatment
35.15912314248489	treatment
52.83946585448114	treatment
70.18812347075871	treatment
47.545991330543096	treatment
37.67412262535343	treatment
43.7060089910915	treatment
45.61231226182639	treatment
35.341142103484984	treatment
27.66519326706575	treatment
40.56979247132979	treatment
30.247049945685724	treatment
52.886921857193926	treatment
42.28685112647732	treatment
51.66204563018625	treatment
25.633380436376967	treatment
42.59373533664985	treatment
41.369677230521546	treatment
19.0982336526413	treatment
43.866751042492176	treatment
36.307768797477216	treatment
31.172022327689277	treatment
47.351521635565845	treatment
34.81458677104582	treatment
52.271576609811824	treatment
48.886239471478135	treatment
21.19698521190768	treatment
45.50877288981679	treatment
47.44211592186405	treatment
18.87090890458295	treatment
44.804479641555936	treatment
40.52980900267093	treatment
33.54338785521649	treatment
45.25739593974028	treatment
39.35968329094738	treatment
42.48553447084409	treatment
37.51130437897754	treatment
47.73747050048201	treatment
27.4524794757115	treatment
56.44089174406601	treatment
23.02209553609538	treatment
57.4472766542631	treatment
48.925362689785345	treatment
64.66683800570456	treatment
48.72690287893596	treatment
42.085434942264556	treatment
38.664097229294235	treatment
49.814534560759995	treatment
52.17741460052156	treatment
36.74848949735467	treatment
32.25752599447682	treatment
37.78772109673515	treatment
29.16149245578856	treatment
51.61353710825364	treatment
39.23332735346268	treatment
33.71913747072223	treatment
46.268033980739034	treatment
33.888901885755	treatment
40.70231133366838	treatment
41.954440049962656	treatment
34.1579491652607	treatment
37.10651760765981	treatment
54.28818128853605	treatment
44.69918923878149	treatment
42.419313831228706	treatment
43.051238253953734	treatment
25.663019856742913	treatment
23.0669570215244	treatment
41.2726603816805	treatment
55.63211077393953	treatment
37.61586930828025	treatment
43.18375360934465	treatment
29.749320077235033	treatment
32.47360833825413	treatment
46.05420541823088	treatment
41.10596353507438	treatment
55.39326676999883	treatment
42.15963682935384	treatment
41.21290186776491	treatment
47.622430818729384	treatment
36.05245230062484	treatment
33.42109048765146	treatment
49.352164936624774	treatment
39.40570421136174	treatment
35.14638188474778	treatment
41.813522374016856	treatment
42.68138239092807	treatment
17.958008362110974	treatment
64.07041536519733	treatment
46.605833619277824	treatment
30.085542986184727	treatment
50.398067880367975	treatment
39.02696976244128	treatment
28.44606996008872	treatment
46.86609511155926	treatment
37.49223116588182	treatment
34.96112613721678	treatment
45.192015070888	treatment
46.18074573087636	treatment
38.84834279070151	treatment
66.06992342073912	treatment
36.6489389259631	treatment
41.17014945001008	treatment
53.14434565603028	treatment
51.06819142114132	treatment
37.93879583621639	treatment
52.51739763290908	treatment
23.95217664284433	treatment
28.224749138740524	treatment
32.64864908796447	treatment
35.46963889199981	treatment
21.447139813441794	treatment
24.906345865222075	treatment
54.444360303252544	treatment
43.45539495871758	treatment
42.99252963310691	treatment
28.390782924791058	treatment
46.84637855758412	treatment
40.08546428222531	treatment
45.405923727192246	treatment
36.57721674213002	treatment
44.46893440318662	treatment
41.51768347803033	treatment
51.31826494024346	treatment
39.56965875797102	treatment
63.42303853545511	treatment
56.139041267669164	treatment
34.467100855277636	treatment
44.36467125075639	treatment
32.397598824927606	treatment
44.26232054591435	treatment
62.22110552868528	treatment
45.322368006108874	treatment
42.28766013786419	treatment
23.31677582484167	treatment
30.486775507758345	treatment
30.040963888593716	treatment
53.022871233905875	treatment
46.11717258849599	treatment
57.31021234989818	treatment
42.007399968280076	treatment
28.2683597605018	treatment
46.62466383644327	treatment
43.247990578620346	treatment
50.18259964242947	treatment
48.72907283643815	treatment
47.83832951224169	treatment
42.715036303193074	treatment
21.164466606323558	treatment
49.662698551240325	treatment
41.54305936920925	treatment
24.484157176519812	treatment
38.7913787995331	treatment
50.38765477585673	treatment
25.03398007810199	treatment
38.91623713521827	treatment
54.09472200698877	treatment
34.871272462249024	treatment
55.090193805574835	treatment
35.75683195310198	treatment
50.82686536959566	treatment
30.351574776737973	treatment
43.24281565583008	treatment
40.64564991928665	treatment
46.67856210762231	treatment
41.291716632534175	treatment
25.78964358375533	treatment
53.79348439857641	treatment
43.91694857229318	treatment
8.014093652715204	treatment
29.042150956415885	treatment
48.476395685883915	treatment
73.35189758822506	treatment
54.50197524563242	treatment
39.761407400464925	treatment
26.217577690981088	treatment
49.36629423471508	treatment
44.720817097261744	treatment
28.926932513948756	treatment
41.619622031984	treatment
40.87985572107763	treatment
40.276597520093254	treatment
52.696411813923135	treatment
41.726118423312336	treatment
42.85681811712296	treatment
35.336028302653446	treatment
33.554466002567224	treatment
43.84728196537583	treatment
52.59838062493219	treatment
25.485177672877413	treatment
40.65857085862021	treatment
33.01727965864835	treatment
34.76942533266151	treatment
54.28340316171133	treatment
34.94901369368243	treatment
50.67125077088389	treatment
30.03828952320648	treatment
48.94099600716561	treatment
36.61278921437508	treatment
39.981626889813974	treatment
58.65117575667358	treatment
38.54995202761049	treatment
47.39435323302196	treatment
37.241331696474596	treatment
36.883293377262305	treatment
45.26110588976617	treatment
29.27993972974449	treatment
28.918580505650013	treatment
48.5642166763848	treatment
25.029849662809667	treatment
50.849500463558726	treatment
41.31837473318932	treatment
32.656045462285526	treatment
29.843561340405483	treatment
34.22382873274517	treatment
35.25944732732759	treatment
24.445568396491222	treatment
45.90717358641377	treatment
43.06363602947023	treatment
31.618184247904033	treatment
18.05300726116394	treatment
41.277911683983874	treatment
25.15713372526129	treatment
20.768609691471994	treatment
31.13530027473019	treatment
26.37351259653443	treatment
45.9228396934793	treatment
22.677751340128836	treatment
38.42014046066925	treatment
51.43776325056734	treatment
24.69197268000645	treatment
44.225326233723806	treatment
27.278150258644743	treatment
35.39529190060338	treatment
61.82775614616327	treatment
44.27333655275728	treatment
61.65960799187757	treatment
47.235042623247516	treatment
43.372223111692335	treatment
36.493660756571956	treatment
37.50565160003298	treatment
34.148752065400984	treatment
37.201753322989205	treatment
37.042492518335834	treatment
39.77860754714303	treatment
43.19411373218356	treatment
48.05088128165973	treatment
37.04470722435912	treatment
33.45352442259174	treatment
49.03446884642878	treatment
46.90355871545493	treatment
45.092704289587765	treatment
46.94023049700424	treatment
50.70613529662723	treatment
40.53877180206273	treatment
20.784465007558246	treatment
30.94613789974572	treatment
40.80107596618763	treatment
48.11656438445055	treatment
47.762647803787836	treatment
45.08711459428728	treatment
48.921295557622756	treatment
47.173864697360656	treatment
44.19032779088428	treatment
35.70703354381784	treatment
48.163551724018276	treatment
54.63809535154688	treatment
40.145086443083244	treatment
65.81254444480359	treatment
28.349056411304918	treatment
47.00878943378883	treatment
55.02892336968408	treatment
38.750346591973866	treatment
24.50410127168098	treatment
63.08160181665296	treatment
36.59205214219641	treatment
32.25435240701809	treatment
55.48302880833754	treatment
25.238544023145433	treatment
51.562462220535	treatment
46.92185471100325	treatment
41.544390125045055	treatment
56.18090867185393	treatment
48.63554786147795	treatment
47.53512172085432	treatment
64.10249139197329	treatment
45.53452904985639	treatment
37.41425053572411	treatment
52.16539122642068	treatment
35.84526357584881	treatment
16.984721497677633	treatment
47.7129062806638	treatment
28.090407748755062	treatment
40.777333258386996	treatment
36.38754755448149	treatment
60.93141605647149	treatment
30.314425466571677	treatment
42.495763421264186	treatment
34.62807068221562	treatment
31.84240927860767	treatment
36.251463225507244	treatment
39.312179618405544	treatment
29.64236830838815	treatment
37.1966112094891	treatment
47.806211625894534	treatment
43.4162610252434	treatment
37.467484303286284	treatment
51.77178194278435	treatment
48.734303380858464	treatment
24.818715687050567	treatment
40.02509440806246	treatment
47.83830054759933	treatment
17.70459158715409	treatment
32.96077841883666	treatment
38.071142812589905	treatment
29.572280671024046	treatment
46.71264111691052	treatment
38.23359166768713	treatment
35.525290522059635	treatment
40.29373900394683	treatment
49.538539652957375	treatment
45.26937455673877	treatment
28.02882850119283	treatment
54.404423752957015	treatment
36.79175625526676	treatment
23.79904286845709	treatment
51.433261039169835	treatment
37.47531444432333	treatment
26.300505054639103	treatment
47.448452993833364	treatment
48.66361629618594	treatment
43.767628395443374	treatment
33.489782577916046	treatment
50.25882236476516	treatment
19.77604109579388	treatment
45.17700387350342	treatment
27.91485739488419	treatment
31.713308992662796	treatment
50.245301158397595	treatment
50.35950123308567	treatment
28.377373276811724	treatment
47.53758110520171	treatment
37.914789637703116	treatment
58.66904020886801	treatment
27.335385614706972	treatment
41.12762840414326	treatment
49.628209067217746	treatment
40.94976205876013	treatment
42.27037481817321	treatment
33.35452011363239	treatment
38.26839264998391	treatment
24.413119248272466	treatment
24.427598486344728	treatment
34.666312142624946	treatment
34.40933418016252	treatment
44.435312008653035	treatment
34.74082791232101	treatment
45.9548556237166	treatment
53.26358251471149	treatment
43.84879547002466	treatment
51.16958948754357	treatment
38.56218934818165	treatment
46.14135707395744	treatment
15.21885441821334	treatment
33.616431731694234	treatment
45.63965042891594	treatment
42.050522994026295	treatment
48.72734798220844	treatment
28.816539431188463	treatment
49.596041819989075	treatment
24.96394417455323	treatment
32.106504155249525	treatment
55.04212732525846	treatment
33.756661015388744	treatment
38.0299821461857	treatment
53.47101593796441	treatment
42.402676960481564	treatment
27.508918446921257	treatment
38.23821550710993	treatment
32.55541850808966	treatment
58.79629031710638	treatment
34.58031830172408	treatment
43.45258629383105	treatment
51.20778881305691	treatment
40.58395841602038	treatment
76.80824952870967	treatment
48.18329377968001	treatment
38.73790978793731	treatment
48.02187008913653	treatment
29.818489098473506	treatment
25.369431750810968	treatment
62.33513505831645	treatment
52.11258531035263	treatment
20.1207581858516	treatment
48.537339933171815	treatment
35.637265470539525	treatment
45.69947908089863	treatment
57.626634967633024	treatment
35.03299332897556	treatment
38.49547409578203	treatment
21.30617713682869	treatment
20.54714958829363	treatment
33.29776262138547	treatment
24.89210224584875	treatment
56.32023839263951	treatment
25.572662157522707	treatment
42.420864843476295	treatment
40.31306275831904	treatment
36.83873647085431	treatment
40.686407461889665	treatment
40.76622232930143	treatment
37.029770960585864	treatment
41.032119240337344	treatment
34.67508579429421	treatment
40.876887169478074	treatment
40.359496857721005	treatment
37.51834024366241	treatment
32.77910865451187	treatment
46.16881696351128	treatment
32.78916203469573	treatment
31.04036914487576	treatment
31.266449514731445	treatment
39.727606468811736	treatment
29.836452640137317	treatment
39.72337075940286	treatment
31.358125637959564	treatment
47.158558132627164	treatment
52.60477706288498	treatment
50.01668351402915	treatment
29.88328791263244	treatment
36.35984622095774	treatment
46.166278707735515	treatment
45.41268635758086	treatment
38.61080096018926	treatment
26.41624351906508	treatment
44.9796850270412	treatment
55.48637373720029	treatment
47.96896429019986	treatment
23.61365997636425	treatment
61.45799799608285	treatment
36.08804879930079	treatment
42.0149657199239	treatment
35.507670888874294	treatment
38.06617615101841	treatment
48.48945319126545	treatment
46.42793849193725	treatment
20.963876005416733	treatment
47.059966988489755	treatment
47.77115365820267	treatment
26.580005992389417	treatment
38.503096015801056	treatment
37.447853133803704	treatment
42.00481378461642	treatment
29.52325795015093	treatment
44.28777558870033	treatment
33.738804522241644	treatment
42.15735789415668	treatment
39.71206960694916	treatment
33.63551443435602	treatment
33.03052529257686	treatment
47.96722717202094	treatment
41.01600683206182	treatment
42.63148074731632	treatment
23.06264891732919	treatment
47.54006313959405	treatment
43.35658365422162	treatment
35.974178197233094	treatment
41.361881270070306	treatment
34.40748217222185	treatment
38.72699353489717	treatment
30.11818157045837	treatment
64.20737508556476	treatment
52.52452260923808	treatment
48.642225638685574	treatment
37.602984019692975	treatment
11.991450546607403	treatment
54.54831092950643	treatment
44.093567460806916	treatment
52.738971511819855	treatment
50.961345721319496	treatment
36.70248088793913	treatment
41.59102133820047	treatment
46.44789601665298	treatment
26.102917706820314	treatment
30.55530648469752	treatment
41.134689470609544	treatment
39.908591916628076	treatment
42.38924978776681	treatment
40.899966049990645	treatment
68.09762255141868	treatment
42.76001862697045	treatment
36.90088444174046	treatment
29.156009177635585	treatment
33.84299737544402	treatment
39.695312384698404	treatment
48.22715174702988	treatment
44.63551542259815	treatment
65.71506453017832	treatment
37.22949983339674	treatment
25.554973880926603	treatment
19.2635211971072	treatment
53.74788371191852	treatment
32.97022425505808	treatment
55.04684732260105	treatment
36.43668937151031	treatment
29.26698820009933	treatment
44.62418297548122	treatment
32.147863291240526	treatment
45.08836725584763	treatment
19.47734622580346	treatment
32.76222423388189	treatment
54.3946145227788	treatment
38.30786605417035	treatment
49.165469680090595	treatment
46.40244502010889	treatment
58.17010685573803	treatment
31.06306181212664	treatment
52.24178304632409	treatment
21.102264896504266	treatment
41.16950098513243	treatment
30.34453393736778	treatment
33.794885336537305	treatment
25.03523050229074	treatment
35.59197472962883	treatment
52.406969739795535	treatment
54.91349065164331	treatment
42.574964559819314	treatment
44.04410984493356	treatment
43.44847758573855	treatment
24.30723896372147	treatment
31.02382868374094	treatment
23.541035667023124	treatment
23.49390273022025	treatment
54.936012554984885	treatment
33.24807197192244	treatment
54.7466514549613	treatment
45.84177166624049	treatment
38.98734556446336	treatment
39.024276870243774	treatment
27.1600818265524	treatment
33.04525766794102	treatment
33.84626834341263	treatment
38.815330080194705	treatment
30.78211193729571	treatment
45.243444528033564	treatment
41.610398924638346	treatment
47.536264914656165	treatment
38.84874587916346	treatment
51.20527622718008	treatment
29.407502837421195	treatment
29.544776014436447	treatment
33.89944026589761	treatment
46.8995305824958	treatment
24.41865876878668	treatment
67.17585361270936	treatment
32.67478039223296	treatment
37.26927489122507	treatment
34.67054501414152	treatment
58.99110713013497	treatment
31.98836643958116	treatment
48.570832501941275	treatment
39.06795595408444	treatment
44.78862212412616	treatment
45.06135124790993	treatment
38.879332721910245	treatment
49.87101285104057	treatment
40.163836419748	treatment
31.43308454079137	treatment
41.88463200207743	treatment
53.22797881840834	treatment
68.27762645206695	treatment
49.40236906401485	treatment
48.489879963212864	treatment
52.91062721677896	treatment
38.85404752957204	treatment
38.04496561188538	treatment
30.548781573250576	treatment
41.70523142020454	treatment
34.80024200462084	treatment
32.33080458348125	treatment
10.9556841863585	treatment
40.98671658107897	treatment
51.92849029144481	treatment
19.57059233898934	treatment
40.71340951262681	treatment
23.597524677265074	treatment
36.82744607493258	treatment
35.95249998639504	treatment
24.82659301781511	treatment
41.12502862104231	treatment
43.239363441712406	treatment
40.63025564503673	treatment
42.06325681687406	treatment
40.76615898182384	treatment
36.35330116631512	treatment
51.49571539600214	treatment
64.88867934152023	treatment
56.00951014911849	treatment
42.37891808680339	treatment
35.405352918326734	treatment
54.74115794331614	treatment
44.13473490571172	treatment
34.24123588573101	treatment
47.55205465243164	treatment
51.76862634975008	treatment
48.87438242558084	treatment
46.57462239737189	treatment
43.448094127724495	treatment
45.70274949063912	treatment
38.40956467790234	treatment
43.410069781287255	treatment
43.7098091430061	treatment
61.422970065269084	treatment
46.8591885347913	treatment
41.59524914636688	treatment
43.30236775674609	treatment
63.51510819216892	treatment
49.54318150669708	treatment
35.5748887925191	treatment
27.909363276084406	treatment
42.906112248413834	treatment
50.4400537779787	treatment
40.25593158086801	treatment
47.31523556490802	treatment
34.56622833267154	treatment
49.74317019145347	treatment
34.54761617165275	treatment
48.00669508596282	treatment
47.192773993428	treatment
36.35895066302703	treatment
50.205974357362756	treatment
50.36289996629241	treatment
39.9898683797579	treatment
34.048380812171416	treatment
19.26506459291165	treatment
37.10550433399866	treatment
31.714756283058726	treatment
50.11816606947559	treatment
52.3226151734765	treatment
44.78232268549999	treatment
29.1802218423267	treatment
46.228385618446765	treatment
45.21573693394758	treatment
46.2945641002508	treatment
35.149692365668635	treatment
37.87983804988782	treatment
37.40739487835828	treatment
48.10492936313856	treatment
27.225213833427595	treatment
34.33672764782388	treatment
49.45931673205459	treatment
45.97539024248211	treatment
22.577667956042113	treatment
33.6242286307559	treatment
42.275359391279544	treatment
55.71908410676297	treatment
36.239987681716904	treatment
48.3204093986573	treatment
47.54165534858053	treatment
36.45581471777201	treatment
18.820396100099757	treatment
44.32517121571156	treatment
46.42225633903684	treatment
41.514746032693914	treatment
47.11913801951292	treatment
43.76429707546811	treatment
52.61055252900696	treatment
42.40106170057892	treatment
29.842251895730385	treatment
42.892025695129284	treatment
23.810194580646737	treatment
54.8664828203398	treatment
40.86061410366959	treatment
47.31695899380411	treatment
21.099809950998853	treatment
34.39149736171693	treatment
40.587053594335615	treatment
33.97616346267822	treatment
58.1040796437197	treatment
49.712164746342985	treatment
50.22351264055217	treatment
25.34688183278301	treatment
38.60535108473275	treatment
57.87874241235133	treatment
41.61651973851985	treatment
29.557509354152693	treatment
35.108931297290745	treatment
33.913517913040266	treatment
36.56433176996962	treatment
33.910937390617576	treatment
29.07803945572185	treatment
45.65038856096504	treatment
32.171349062376095	treatment
51.37135331804721	treatment
44.01709832590098	treatment
30.66577251922308	treatment
35.25184222757587	treatment
64.86186403735492	treatment
52.37814121502355	treatment
54.521446934327884	treatment
26.204840153350176	treatment
22.72461152553646	treatment
37.75437219924105	treatment
38.4569154392848	treatment
50.79842904756034	treatment
49.45769926921811	treatment
43.68666658693646	treatment
39.26663563608873	treatment
45.92771740086529	treatment
47.25191868698986	treatment
47.341660644495185	treatment
62.51937327670118	treatment
35.22614675004471	treatment
50.768051205908606	treatment
36.1433112451033	treatment
54.22159071402077	treatment
48.74457061894837	treatment
48.111228987272874	treatment
40.057698641605505	treatment
34.14718669402121	treatment
33.41733877594034	treatment
54.6033895099964	treatment
40.128108863762435	treatment
51.03781082668761	treatment
49.67332452747743	treatment
36.34973029240152	treatment
57.455158784607754	treatment
45.98090139281004	treatment
35.94834746229724	treatment
30.127860370391083	treatment
57.49851914191317	treatment
48.8352283884134	treatment
45.822591738086984	treatment
18.72232561249661	treatment
23.155201075379626	treatment
60.95532877613049	treatment
54.68513565536119	treatment
30.411904888944324	treatment
45.565363963345675	treatment
42.71533663163312	treatment
41.15501203661885	treatment
44.738940080504875	treatment
31.652644649543326	treatment
30.737975016531085	treatment
42.950653829252445	treatment
29.80147682778169	treatment
43.76435061971243	treatment
32.74891631678727	treatment
21.212372265758482	treatment
37.51500969104093	treatment
43.23538153200555	treatment
29.957375345512567	treatment
48.05220958084012	treatment
63.50608115561416	treatment
42.129236202006055	treatment
45.81042895316879	treatment
63.361138351677006	treatment
60.15023217497401	treatment
46.44853977700377	treatment
28.65362936565953	treatment
44.809671210587915	treatment
42.616382564811886	treatment
37.938783450075164	treatment
29.531426966543755	treatment
30.418532942470677	treatment
51.50653298228883	treatment
44.74375477809023	treatment
42.64450199211367	treatment
35.765010319357856	treatment
53.06370277594307	treatment
46.92428945447622	treatment
50.018780194897126	treatment
38.515299860617304	treatment
40.158892153219824	treatment
49.05233719815204	treatment
35.00230529801926	treatment
29.544644732472158	treatment
36.21406935562842	treatment
38.77427781903273	treatment
46.825618709679105	treatment
52.09022793911791	treatment
40.15235997512217	treatment
28.623735754691502	treatment
32.40682496691545	treatment
39.28295414857201	treatment
27.435440956087675	treatment
35.3765368652241	treatment
54.90496695933501	treatment
45.467654902462755	treatment
34.02853945071634	treatment
30.828211498390534	treatment
45.50839992435271	treatment
50.47586900993802	treatment
57.91021071620313	treatment
33.208837389980204	treatment
43.199882312607244	treatment
33.556686914277776	treatment
39.60001539418444	treatment
43.543607759905136	treatment
54.73111379154108	treatment
29.917516197230483	treatment
36.72036637212454	treatment
32.50342771906895	treatment
54.55930950414461	treatment
32.576434328844	treatment
41.196121550187186	treatment
16.21084551500845	treatment
47.74852355969651	treatment
27.60756907576982	treatment
37.76182122245664	treatment
42.77495826979761	treatment
52.60153054347403	treatment
31.77109519936349	treatment
50.56273104919297	treatment
41.48560482549769	treatment
63.081327841840235	treatment
28.800481359892405	treatment
38.4121179591873	treatment
38.22318115694309	treatment
32.09630457860959	treatment
48.19762892235166	treatment
43.93435121455852	treatment
26.361977356133202	treatment
43.261310960689755	treatment
40.94435860920417	treatment
35.94132204551981	treatment
40.35633602153934	treatment
54.93797714105283	treatment
27.104497274204824	treatment
36.01695350998301	treatment
40.59813979200346	treatment
47.272217533723065	treatment
46.97212429785138	treatment
51.408965300587326	treatment
25.99246109439701	treatment
47.981926862283885	treatment
32.388585703592305	treatment
34.80772704855194	treatment
36.51672876374507	treatment
32.011933572342585	treatment
52.33892973060206	treatment
32.263376179610376	treatment
45.675533093004475	treatment
38.8605063479265	treatment
35.97150908967153	treatment
25.656256921331234	treatment
45.87408710688661	treatment
53.65942558662738	treatment
37.75886840904547	treatment
34.256024149447754	treatment
50.50549303141692	treatment
40.30237736227904	treatment
37.78532600123481	treatment
25.030451967557802	treatment
26.71643635388005	treatment
31.62463629893023	treatment
33.15704276349953	treatment
61.235609511565286	treatment
28.06473237523559	treatment
37.23647194433554	treatment
45.26615505670611	treatment
64.93947919006331	treatment
4.619578956590402	treatment
20.44061710179223	treatment
32.76009141023698	treatment
28.07911501204078	treatment
64.58477998971316	treatment
31.761407274663327	treatment
26.16594610938514	treatment
32.249466091358755	treatment
36.90932557011236	treatment
44.84027706327854	treatment
15.345718096287868	treatment
35.08507363284516	treatment
48.85751851347838	treatment
38.57715574990773	treatment
37.94138945931215	treatment
29.26777222074952	treatment
46.99284316776392	treatment
65.13354303388361	treatment
61.90604777472214	treatment
25.701679827112905	treatment
48.177696305066725	treatment
48.182488765232954	treatment
40.874305257024474	treatment
29.992380525702863	treatment
29.481176850997137	treatment
52.232167258195716	treatment
54.73780036650399	treatment
63.25073932273106	treatment
41.343332349029886	treatment
59.095907419168874	treatment
39.54491786460626	treatment
38.4257204576196	treatment
52.36114840130223	treatment
23.39964104639739	treatment
40.068570327742535	treatment
53.508652013883015	treatment
51.94433418438349	treatment
28.335657669468475	treatment
47.9183041826829	treatment
54.120757411438184	treatment
42.20474399162286	treatment
38.2878206905628	treatment
51.10478715253321	treatment
44.56956738055461	treatment
55.719226372590754	treatment
30.536770439378603	treatment
57.24445517060934	treatment
41.15748487724422	treatment
61.779951469396615	treatment
35.556223117605676	treatment
40.95658459242633	treatment
37.543289129697484	treatment
46.90990669561053	treatment
32.38230609620409	treatment
28.38817110931984	treatment
51.387294998442115	treatment
33.73595008261301	treatment
21.138189557861658	treatment
40.60472874792262	treatment
28.59578317408367	treatment
47.4625183545222	treatment
32.89257574719565	treatment
65.86787125298973	treatment
20.132979616034596	treatment
45.15011377151407	treatment
37.24628189954459	treatment
39.68956478518811	treatment
41.763409985150595	treatment
41.602629574239806	treatment
35.03951058761067	treatment
56.385934290412294	treatment
27.195114117151448	treatment
33.60699849140589	treatment
41.92070378198498	treatment
28.956711375415264	treatment
43.61655990248009	treatment
53.77948786560092	treatment
35.9721795192373	treatment
43.95495761471872	treatment
19.32209107463023	treatment
49.213736615660395	treatment
44.00178315507145	treatment
44.174759064971056	treatment
27.94079887486579	treatment
39.7383808243603	treatment
41.79924934407435	treatment
41.84602107651748	treatment
26.337536600140957	treatment
41.733583065950455	treatment
42.57848471886748	treatment
36.06950277790352	treatment
29.54558972782113	treatment
48.604024114816575	treatment
52.60995202510032	treatment
43.08139069264414	treatment
67.24362370775505	treatment
44.54633887653707	treatment
25.326163067736996	treatment
62.61343236242886	treatment
47.669386025629834	treatment
18.838761601622647	treatment
32.64198277377106	treatment
24.439486399113726	treatment
49.33897636179202	treatment
34.15471051085374	treatment
49.45381490052538	treatment
48.14501651060451	treatment
31.52502938096181	treatment
40.12332816575487	treatment
50.36287933476461	treatment
38.423621120058556	treatment
42.412683473219815	treatment
41.74487752652123	treatment
55.6901339779452	treatment
57.71812137483732	treatment
43.16444642619861	treatment
39.22956092257527	treatment
29.508541135815594	treatment
43.57403146097356	treatment
47.69701733775883	treatment
37.31301184403735	treatment
44.248746394740564	treatment
46.00305770972316	treatment
40.84886390357151	treatment
45.42243449022727	treatment
13.629987412203597	treatment
55.93987968741576	treatment
32.533511354964624	treatment
44.18425932400084	treatment
50.19186092642242	treatment
42.28226091288359	treatment
36.29177581207869	treatment
